CustomerID,CardNumber,BIN,Country,Complaint,Feedback,SentimentCategory,ChargebackFlag
HZW05KGN,3619202394689329,361920,UNITED STATES,Billing Issue,Had to call multiple times for a simple billing issue!,Negative,0
6I1OSTRD,3675441252112277,367544,UNITED STATES,Service Quality,Quality of service was not up to the mark!,Negative,0
PMNU22NU,3585682390267323,358568,JAPAN,Late Refund,"Refund process is very slow, not happy!",Negative,0
O6AZ6UYB,5188597057876786,518859,FRANCE,Service Quality,Quality of service was not up to the mark!,Negative,0
J5EUFED6,3837512117264016,383751,UNITED STATES,Service Quality,I'm disappointed with the overall experience!,Negative,0
W2AB5N1V,1169640909960637,116964,GERMANY,No Issue,"Great experience, very satisfied!",Positive,0
USFON815,5062135498715778,506213,MEXICO,Late Refund,Still waiting for my refund after 2 weeks!,Negative,0
FDPB8XXQ,8148598994295289,814859,CHINA,Service Quality,The service was too slow and unprofessional!,Negative,0
U0TYX2F0,4481799543218830,448179,UNITED STATES,Service Quality,Quality of service was not up to the mark!,Negative,0
UQIKITKP,5145913276941321,514591,UNITED STATES,Service Quality,"Very satisfied with the service, will recommend!",Positive,0
PDO43YU4,6656768251818120,665676,RUSSIAN FEDERATION,Customer Support Issue,Customer service was rude and unhelpful!,Negative,0
8L3ZAFX3,8191295307657535,819129,INDIA,Late Refund,Still waiting for my refund after 2 weeks!,Negative,0
HG3D6C7N,5419256775470780,541925,UNITED KINGDOM,Billing Issue,Had to call multiple times for a simple billing issue!,Negative,0
SWHWAVNS,3491001756782879,349100,UNITED STATES,Billing Issue,"Incorrect amount charged, need a refund!",Negative,0
7UJII5O6,4413321253758765,441332,UNITED STATES,Billing Issue,"Incorrect amount charged, need a refund!",Negative,0
B49F8B86,8191616624142940,819161,INDIA,Service Quality,Quality of service was not up to the mark!,Negative,0
HG427IF2,6281110677810859,628111,UNITED STATES,Service Quality,I'm disappointed with the overall experience!,Negative,0
66DDLGF8,4838583379543805,483858,UNITED STATES,Customer Support Issue,Support team was responsive and helpful.,Positive,0
CLIMEINQ,1033563083019699,103356,CHINA,No Issue,"Happy with the service, would recommend.",Positive,0
2R7J70PT,4390906782070600,439090,RUSSIAN FEDERATION,Service Quality,"Very satisfied with the service, will recommend!",Positive,0
UR1FAZKD,3664795433628647,366479,JAPAN,No Issue,"Happy with the service, would recommend.",Positive,0
XLMNUOKO,3745203003175005,374520,UNITED KINGDOM,Service Quality,Service was excellent and very professional.,Positive,0
E657MTAL,3881027185791361,388102,UNITED STATES,No Issue,Customer support was helpful in resolving my concern.,Positive,0
2FH4EI3C,4641853131404707,464185,UNITED STATES,Billing Issue,"Billing discrepancy, support is not helping!",Negative,0
GLMCM83J,6515125223449871,651512,UNITED STATES,No Issue,"Great experience, very satisfied!",Positive,0
3VVODGNS,5862150373354341,586215,UNITED STATES,Customer Support Issue,"Long wait time for support, very frustrating!",Negative,0
9II89C6Y,6054044750442127,605404,UNITED STATES,Late Refund,Finally got my refund after multiple calls.,Negative,0
TFSSWZ67,6595160157020184,659516,UNITED STATES,Billing Issue,"Billing discrepancy, support is not helping!",Negative,0
8XTRMJVA,4866431804869785,486643,UNITED STATES,No Issue,Customer support was helpful in resolving my concern.,Positive,0
8YQY8K7E,8186178293684265,818617,INDIA,Service Quality,I'm disappointed with the overall experience!,Negative,0
XZ1G70DM,7476608057211960,747660,UNITED STATES,Customer Support Issue,Support team was responsive and helpful.,Positive,0
WFS5EFNZ,6520271744763404,652027,UNITED STATES,Late Refund,Still waiting for my refund after 2 weeks!,Negative,0
DKC4ATPY,3496265418093105,349626,UNITED STATES,Customer Support Issue,"Long wait time for support, very frustrating!",Negative,0
ESOVIHFW,6544493276595463,654449,UNITED STATES,Customer Support Issue,Support team was responsive and helpful.,Positive,0
97ITS7OR,5041634424977186,504163,UNITED STATES,Late Refund,Still waiting for my refund after 2 weeks!,Negative,0
BN764AS4,4206660254188886,420666,UNITED STATES,Billing Issue,"Billing discrepancy, support is not helping!",Negative,0
750KE5PN,4385767998909547,438576,CHINA,Customer Support Issue,Support team was responsive and helpful.,Positive,0
4I45Y3SQ,4428056062951298,442805,UNITED STATES,No Issue,"Everything went smoothly, highly recommended.",Positive,0
DUTKV78A,4690574052791099,469057,UNITED STATES,Late Refund,"Refund process is very slow, not happy!",Negative,0
EUM12HJ0,4856384725532080,485638,UNITED STATES,Service Quality,Quality of service was not up to the mark!,Negative,0
RFJ3E4BU,5463042754944724,546304,UNITED STATES,Service Quality,Quality of service was not up to the mark!,Negative,0
XGODLVHS,3825820650421091,382582,UNITED STATES,Late Refund,"Refund process is very slow, not happy!",Negative,0
PCWLI63H,4163918432025771,416391,UNITED STATES,Customer Support Issue,Support team was responsive and helpful.,Positive,0
F2A6OHFQ,6729507069881158,672950,GERMANY,Late Refund,Finally got my refund after multiple calls.,Negative,0
7SPINLGF,3689830106214614,368983,UNITED STATES,Billing Issue,"Billing discrepancy, support is not helping!",Negative,0
K8SWPZQI,3548211359846724,354821,JAPAN,Billing Issue,"Billing discrepancy, support is not helping!",Negative,0
BC74R5W2,3539322809039569,353932,INDIA,Customer Support Issue,Customer service was rude and unhelpful!,Negative,0
25AVDCSE,5114893254367240,511489,UNITED STATES,No Issue,"Everything went smoothly, highly recommended.",Positive,0
HIEPDRR2,4686876689380573,468687,UNITED STATES,Late Refund,Finally got my refund after multiple calls.,Negative,0
AOGGY3CS,3561028345483277,356102,INDIA,Service Quality,Service was excellent and very professional.,Positive,0
D7ZT5TLZ,6551698813707939,655169,UNITED STATES,Customer Support Issue,"Long wait time for support, very frustrating!",Negative,0
R1IJU9ZI,4000514449628276,400051,UNITED STATES,Service Quality,I'm disappointed with the overall experience!,Negative,0
0MIL59AE,4997900762235867,499790,UNITED STATES,Service Quality,Service was excellent and very professional.,Positive,0
LO5NN2FQ,5435804763219091,543580,UNITED STATES,No Issue,Customer support was helpful in resolving my concern.,Positive,0
1PP96S33,6570870956126367,657087,UNITED STATES,Billing Issue,Had to call multiple times for a simple billing issue!,Negative,0
Z4BV9SA7,4457673695175318,445767,UNITED STATES,Billing Issue,"Billing discrepancy, support is not helping!",Negative,0
FUG23JR9,4287554811650469,428755,UNITED STATES,Customer Support Issue,"Long wait time for support, very frustrating!",Negative,0
XKRTFXP4,4105949369671612,410594,UNITED STATES,Late Refund,Still waiting for my refund after 2 weeks!,Negative,0
ZGN5LXCA,3907442949919959,390744,UNITED STATES,Service Quality,"Very satisfied with the service, will recommend!",Positive,0
RE4U3W49,6729589588283006,672958,GERMANY,Late Refund,Still waiting for my refund after 2 weeks!,Negative,0
NK9OJQFN,3931123729359053,393112,UNITED STATES,Customer Support Issue,"Long wait time for support, very frustrating!",Negative,0
RDSDYE0G,6088516731481774,608851,INDIA,No Issue,"No issues, smooth transactions every time.",Positive,0
N8ZAE9IQ,4956348359309152,495634,UNITED STATES,Service Quality,Quality of service was not up to the mark!,Negative,0
9PIYJEY4,1036783327620462,103678,CHINA,Late Refund,Finally got my refund after multiple calls.,Negative,0
B5TDR6PI,3969385279462294,396938,UNITED STATES,Service Quality,The service was too slow and unprofessional!,Negative,0
WXEOXCIS,4432985788048008,443298,UNITED STATES,Service Quality,Quality of service was not up to the mark!,Negative,0
ZX1DHNOL,5998942176860243,599894,AUSTRALIA,Late Refund,"Refund process is very slow, not happy!",Negative,0
DPRXO97L,6077993567788085,607799,INDIA,No Issue,Customer support was helpful in resolving my concern.,Positive,0
25XGSCHS,8174044533165022,817404,INDIA,No Issue,"Happy with the service, would recommend.",Positive,0
OUR25FDO,7777392598273588,777739,UNITED STATES,Billing Issue,"Incorrect amount charged, need a refund!",Negative,0
B94SCQ81,6004664041022288,600466,UNITED STATES,Billing Issue,"Incorrect amount charged, need a refund!",Negative,0
XFFRB2XG,4154867775307216,415486,UNITED STATES,Customer Support Issue,"Long wait time for support, very frustrating!",Negative,0
OWYK2SA9,3893601287510348,389360,UNITED STATES,Service Quality,"Very satisfied with the service, will recommend!",Positive,0
SXLN1XRT,3799399546195078,379939,UNITED STATES,Late Refund,Finally got my refund after multiple calls.,Negative,0
X7UYQ3RZ,4768987996063324,476898,UNITED STATES,Late Refund,"Refund process is very slow, not happy!",Negative,0
X5F6E862,4430715805658072,443071,UNITED STATES,Customer Support Issue,Customer service was rude and unhelpful!,Negative,0
Y9GCKJCK,3408234271995636,340823,UNITED STATES,Late Refund,"Refund process is very slow, not happy!",Negative,0
ZIARFCJ2,6544908949149725,654490,UNITED STATES,Billing Issue,"Incorrect amount charged, need a refund!",Negative,0
3AI5YXTS,6546039920070040,654603,UNITED STATES,No Issue,Customer support was helpful in resolving my concern.,Positive,0
VAPHPVKF,3875785095599987,387578,UNITED STATES,Billing Issue,"Incorrect amount charged, need a refund!",Negative,0
JR9K5ZIB,5465182911889868,546518,UNITED STATES,Service Quality,I'm disappointed with the overall experience!,Negative,0
U0XZ7RWS,5263748669893776,526374,BRAZIL,Late Refund,Finally got my refund after multiple calls.,Negative,0
JASDGH8U,8170996330036035,817099,CHINA,No Issue,Customer support was helpful in resolving my concern.,Positive,0
MBTMKUWT,5602987982631909,560298,AUSTRALIA,Service Quality,I'm disappointed with the overall experience!,Negative,0
272Z22RZ,3940296097571943,394029,UNITED STATES,Late Refund,Still waiting for my refund after 2 weeks!,Negative,0
3QJ5XLZR,3422589349783219,342258,UNITED STATES,Billing Issue,"Incorrect amount charged, need a refund!",Negative,0
7AS71UDN,3665833217447874,366583,JAPAN,Billing Issue,"Billing discrepancy, support is not helping!",Negative,0
UUO2W8KO,3795506571154605,379550,UNITED STATES,Customer Support Issue,Customer service was rude and unhelpful!,Negative,0
SZPICHFB,3918509006409849,391850,UNITED STATES,Customer Support Issue,Customer service was rude and unhelpful!,Negative,0
M0T8IZL6,4554600125084003,455460,UNITED STATES,Customer Support Issue,Customer service was rude and unhelpful!,Negative,0
EUNVZHZ4,4223651060896398,422365,UNITED STATES,Billing Issue,Had to call multiple times for a simple billing issue!,Negative,0
VAEYBQIU,5712224585307504,571222,UNITED STATES,Customer Support Issue,Customer service was rude and unhelpful!,Negative,0
7UEU8N69,4836568227275495,483656,UNITED STATES,Billing Issue,"Incorrect amount charged, need a refund!",Negative,0
L8URO2FK,5872997240651125,587299,UNITED STATES,Billing Issue,"Incorrect amount charged, need a refund!",Negative,0
PRMCP26R,5268514478459674,526851,MALAYSIA,Customer Support Issue,"Long wait time for support, very frustrating!",Negative,0
5WPTJV3C,5799421662829303,579942,AUSTRALIA,Late Refund,Still waiting for my refund after 2 weeks!,Negative,0
HX2CO642,3581291750794493,358129,JAPAN,Service Quality,Quality of service was not up to the mark!,Negative,0
Q2L0M73M,4422246634722948,442224,UNITED STATES,No Issue,"Everything went smoothly, highly recommended.",Positive,0
LYUFZ5PH,4627498524027138,462749,JAPAN,Billing Issue,Had to call multiple times for a simple billing issue!,Negative,0
SJVL6TGX,5127001581774212,512700,UNITED STATES,No Issue,"No issues, smooth transactions every time.",Positive,0
JGZ79SME,4211719248993301,421171,RUSSIAN FEDERATION,No Issue,Customer support was helpful in resolving my concern.,Positive,0
KT1VJXSX,4167218437699591,416721,UNITED STATES,Late Refund,"Refund process is very slow, not happy!",Negative,0
B3FVH12C,4128591403723950,412859,UNITED STATES,Billing Issue,"Billing discrepancy, support is not helping!",Negative,0
9PAWXJYC,5854145576075627,585414,UNITED STATES,Billing Issue,Had to call multiple times for a simple billing issue!,Negative,0
MR079R12,5508820081848460,550882,UNITED STATES,Customer Support Issue,"Long wait time for support, very frustrating!",Negative,0
TA80BA82,6031970538851395,603197,UNITED STATES,Customer Support Issue,"Long wait time for support, very frustrating!",Negative,0
2TG20EYS,6592735899308757,659273,UNITED STATES,Late Refund,Finally got my refund after multiple calls.,Negative,0
RJE9GDNI,6246824259644921,624682,CHINA,Late Refund,Still waiting for my refund after 2 weeks!,Negative,0
B9RQ1KBU,4854658916744947,485465,UNITED STATES,Service Quality,The service was too slow and unprofessional!,Negative,0
HMH8XECT,4180626596700159,418062,CHINA,Customer Support Issue,"Long wait time for support, very frustrating!",Negative,0
JVKS0VPI,5757422105709747,575742,UNITED STATES,Service Quality,The service was too slow and unprofessional!,Negative,0
SOS3YF7D,5055650163715879,505565,UNITED STATES,Billing Issue,Had to call multiple times for a simple billing issue!,Negative,0
I7Z0C2US,7759202205633574,775920,UNITED STATES,No Issue,"No issues, smooth transactions every time.",Positive,0
H2ATD61G,8183956642534761,818395,INDIA,No Issue,Customer support was helpful in resolving my concern.,Positive,0
G73LT41Z,4278253268310643,427825,YEMEN,Customer Support Issue,Support team was responsive and helpful.,Positive,0
HYAT9UNE,5461519155739251,546151,UNITED STATES,Late Refund,"Refund process is very slow, not happy!",Negative,0
RQUIVYXC,4142382656402902,414238,UNITED STATES,No Issue,"No issues, smooth transactions every time.",Positive,0
2SHLXA7S,3464361172570220,346436,BRAZIL,No Issue,"No issues, smooth transactions every time.",Positive,0
XGGTGW86,5782315206286046,578231,UNITED STATES,Customer Support Issue,Support team was responsive and helpful.,Positive,0
T6GUR7FL,5598252412748101,559825,UNITED STATES,Customer Support Issue,Support team was responsive and helpful.,Positive,0
FMZ4OBU6,4519594566308728,451959,UNITED STATES,Service Quality,"Very satisfied with the service, will recommend!",Positive,0
C6RFJXJ9,5595073789188118,559507,UNITED STATES,Service Quality,Quality of service was not up to the mark!,Negative,0
KPTS4ZF1,4905942752663652,490594,UNITED STATES,Customer Support Issue,Support team was responsive and helpful.,Positive,0
1OO5CYCQ,4043539190811710,404353,RUSSIAN FEDERATION,Late Refund,Still waiting for my refund after 2 weeks!,Negative,0
TXHD3KPP,5407768046029332,540776,ITALY,No Issue,"Great experience, very satisfied!",Positive,0
JQJ9RZIY,4909499335865404,490949,UNITED STATES,Billing Issue,"Incorrect amount charged, need a refund!",Negative,0
DVVEEGHY,5330931114713266,533093,UNITED STATES,Service Quality,"Very satisfied with the service, will recommend!",Positive,0
YX6VY5UB,4485667567825412,448566,UNITED STATES,Billing Issue,Had to call multiple times for a simple billing issue!,Negative,0
56D0E1DI,3702835372672260,370283,UNITED STATES,Customer Support Issue,Customer service was rude and unhelpful!,Negative,0
JKQ5O5S4,5394947592613888,539494,INDIA,Service Quality,"Very satisfied with the service, will recommend!",Positive,0
CIVMQQX6,5265831060243551,526583,UNITED STATES,Billing Issue,Had to call multiple times for a simple billing issue!,Negative,0
TX79AR9E,4327969847595050,432796,UNITED STATES,Customer Support Issue,Customer service was rude and unhelpful!,Negative,0
PENGV93F,8197710491118028,819771,INDIA,No Issue,Customer support was helpful in resolving my concern.,Positive,0
I6ZPPSQ6,4634731579481476,463473,UNITED STATES,Late Refund,Still waiting for my refund after 2 weeks!,Negative,0
D3RQMWF7,4964241554438932,496424,UNITED STATES,Billing Issue,Had to call multiple times for a simple billing issue!,Negative,0
IH6AWNCB,4366225632673929,436622,UNITED STATES,Customer Support Issue,Customer service was rude and unhelpful!,Negative,0
GMK7C7SI,4090640455807436,409064,INDIA,Billing Issue,"Billing discrepancy, support is not helping!",Negative,0
NG2CA93Y,3739931784724691,373993,UNITED STATES,No Issue,"No issues, smooth transactions every time.",Positive,0
GC26O3WU,3696394886612994,369639,UNITED STATES,Customer Support Issue,Support team was responsive and helpful.,Positive,0
15UCW2T8,1000218911914839,100021,INDIA,Service Quality,The service was too slow and unprofessional!,Negative,0
TLR7GWSJ,5517004609617818,551700,UNITED STATES,Service Quality,I'm disappointed with the overall experience!,Negative,0
KJYYKOAG,7083182726737616,708318,UNITED KINGDOM,Late Refund,Still waiting for my refund after 2 weeks!,Negative,0
XXTE5NXO,6231452363605785,623145,CHINA,Late Refund,Finally got my refund after multiple calls.,Negative,0
69ZDOY9S,8186498679931518,818649,INDIA,Service Quality,The service was too slow and unprofessional!,Negative,0
9PT2A9LW,3784241287062353,378424,UNITED STATES,No Issue,"Everything went smoothly, highly recommended.",Positive,0
FVBYFDEC,3040814289701261,304081,UNITED STATES,Billing Issue,Had to call multiple times for a simple billing issue!,Negative,0
AJHKY44Q,4472708268585961,447270,UNITED STATES,No Issue,"No issues, smooth transactions every time.",Positive,0
OVJ0T95K,5380351909857621,538035,UNITED STATES,Late Refund,Still waiting for my refund after 2 weeks!,Negative,0
SXFWPECX,4244017814211944,424401,UNITED STATES,Service Quality,Quality of service was not up to the mark!,Negative,0
UV60LJMS,4775800265942441,477580,BRAZIL,Billing Issue,Had to call multiple times for a simple billing issue!,Negative,0
J9WUDPJU,4980937932428963,498093,JAPAN,Service Quality,Quality of service was not up to the mark!,Negative,0
GOAIJPF3,5337593847938287,533759,UNITED STATES,Service Quality,Service was excellent and very professional.,Positive,0
N9R3320B,3005523186473711,300552,UNITED STATES,Customer Support Issue,"Long wait time for support, very frustrating!",Negative,0
S3SCKVM6,6449433756680264,644943,UNITED STATES,Billing Issue,"Billing discrepancy, support is not helping!",Negative,0
02B9UIJG,4747514780923521,474751,UNITED STATES,Late Refund,Still waiting for my refund after 2 weeks!,Negative,0
2X871M08,6478937960242070,647893,UNITED STATES,Billing Issue,Had to call multiple times for a simple billing issue!,Negative,0
PMDCWH47,5065693662853685,506569,UNITED STATES,No Issue,"Happy with the service, would recommend.",Positive,0
6G9UJ3Y6,3918475891609212,391847,UNITED STATES,No Issue,"No issues, smooth transactions every time.",Positive,0
ULZRQTNS,3055616121333346,305561,UNITED STATES,Late Refund,"Refund process is very slow, not happy!",Negative,0
C119C6AG,4684311473016473,468431,UNITED STATES,Customer Support Issue,Support team was responsive and helpful.,Positive,0
6U8XYBL3,4898380094227573,489838,UNITED STATES,Customer Support Issue,Customer service was rude and unhelpful!,Negative,0
2LQ440BW,4662511047718941,466251,UNITED STATES,Customer Support Issue,Support team was responsive and helpful.,Positive,0
XA5VK44P,6570298139345473,657029,UNITED STATES,Late Refund,Finally got my refund after multiple calls.,Negative,0
CGENAYEA,3548558366461352,354855,JAPAN,Billing Issue,"Billing discrepancy, support is not helping!",Negative,0
P77XTYRP,4294790838943905,429479,UNITED STATES,Late Refund,Still waiting for my refund after 2 weeks!,Negative,0
H9SV6DU8,5179176753010598,517917,UNITED STATES,Late Refund,Still waiting for my refund after 2 weeks!,Negative,0
A7Y7X9LQ,5034184681311444,503418,JAPAN,Customer Support Issue,Support team was responsive and helpful.,Positive,0
Y2XZTRCL,3411883694990282,341188,UNITED STATES,No Issue,"Great experience, very satisfied!",Positive,0
O0PK7C4E,3421909519258591,342190,UNITED STATES,No Issue,"Everything went smoothly, highly recommended.",Positive,0
TCNGHXOC,6545788992280964,654578,UNITED STATES,Customer Support Issue,"Long wait time for support, very frustrating!",Negative,0
HS60IDYU,5833531568907555,583353,UNITED STATES,Billing Issue,"Billing discrepancy, support is not helping!",Negative,0
XXPOYISN,4714760852621531,471476,RUSSIAN FEDERATION,Customer Support Issue,Customer service was rude and unhelpful!,Negative,0
PM03HCAA,5439544142212688,543954,UNITED STATES,Service Quality,Quality of service was not up to the mark!,Negative,0
87K2KXTB,5029363631772433,502936,UNITED STATES,Billing Issue,Had to call multiple times for a simple billing issue!,Negative,0
JGE53GGV,4983327420740719,498332,FRANCE,Service Quality,Quality of service was not up to the mark!,Negative,0
4JE7Y2TV,5513418414994295,551341,UNITED STATES,Customer Support Issue,Customer service was rude and unhelpful!,Negative,0
IT1XRL7L,5278704795402122,527870,UNITED STATES,Customer Support Issue,"Long wait time for support, very frustrating!",Negative,0
XUOZ19HI,3670143008281100,367014,ITALY,Billing Issue,"Billing discrepancy, support is not helping!",Negative,0
CKQGLNDP,5096366737214862,509636,BRAZIL,Billing Issue,Had to call multiple times for a simple billing issue!,Negative,0
HM1135SP,5279725638186774,527972,JAPAN,Customer Support Issue,Support team was responsive and helpful.,Positive,0
YOWT21OL,4962771423615810,496277,UNITED STATES,Customer Support Issue,Support team was responsive and helpful.,Positive,0
PIZRQMI1,5167908235178679,516790,GERMANY,Billing Issue,"Incorrect amount charged, need a refund!",Negative,0
JWGL6OZ1,3464580606353811,346458,UNITED STATES,No Issue,"Great experience, very satisfied!",Positive,0
C1BPBNCI,5315427560355624,531542,ITALY,No Issue,"No issues, smooth transactions every time.",Positive,0
XJ3VD4KR,3965546358800364,396554,UNITED STATES,Late Refund,Still waiting for my refund after 2 weeks!,Negative,0
X65FOFTY,8104105270089721,810410,CHINA,Billing Issue,"Incorrect amount charged, need a refund!",Negative,0
D2T81NND,4665426355965020,466542,MALAYSIA,No Issue,Customer support was helpful in resolving my concern.,Positive,0
OVDL6QTM,3494482178210763,349448,UNITED STATES,No Issue,"Happy with the service, would recommend.",Positive,0
XLHNTB6F,4348488656738829,434848,UNITED STATES,Late Refund,"Refund process is very slow, not happy!",Negative,0
3WHV6RLG,3997743260045234,399774,UNITED STATES,Customer Support Issue,Customer service was rude and unhelpful!,Negative,0
TG4SDXMO,3769031468256900,376903,INDIA,Customer Support Issue,"Long wait time for support, very frustrating!",Negative,0
BTEO8ARA,6285878385044844,628587,CHINA,Billing Issue,"Incorrect amount charged, need a refund!",Negative,0
5WU00XC5,3159724048249698,315972,JAPAN,No Issue,"Great experience, very satisfied!",Positive,0
2K5BK79T,8175337224472256,817533,INDIA,Late Refund,Still waiting for my refund after 2 weeks!,Negative,0
BLMJY4H6,3736479151254942,373647,UNITED STATES,Billing Issue,"Incorrect amount charged, need a refund!",Negative,0
BT59GFRU,4434197347740713,443419,AUSTRALIA,No Issue,"Great experience, very satisfied!",Positive,0
NS3CI1LG,5989560929369041,598956,GERMANY,Customer Support Issue,Support team was responsive and helpful.,Positive,0
HYJYB56S,6449231834540613,644923,UNITED STATES,Customer Support Issue,Support team was responsive and helpful.,Positive,0
G6ATF5EJ,3860176428913381,386017,UNITED STATES,Late Refund,Finally got my refund after multiple calls.,Negative,0
C4JOFJDZ,3749760561440523,374976,FRANCE,Customer Support Issue,Support team was responsive and helpful.,Positive,0
67SMGJL5,4951135614862011,495113,UNITED STATES,Service Quality,I'm disappointed with the overall experience!,Negative,0
TV43BNK4,5403742294954517,540374,UNITED STATES,Service Quality,Quality of service was not up to the mark!,Negative,0
F48XUYZ5,5411279854480992,541127,UNITED STATES,Late Refund,"Refund process is very slow, not happy!",Negative,0
I04EBWQT,3050443625085480,305044,UNITED STATES,Service Quality,I'm disappointed with the overall experience!,Negative,0
019WWH92,6283064925607407,628306,CHINA,No Issue,"No issues, smooth transactions every time.",Positive,0
1KMPFY84,3944284685888106,394428,UNITED STATES,Service Quality,The service was too slow and unprofessional!,Negative,0
QU1CCYAI,6230505561870681,623050,CHINA,Late Refund,Finally got my refund after multiple calls.,Negative,0
YJAN1KCL,3405822761230207,340582,UNITED STATES,Late Refund,"Refund process is very slow, not happy!",Negative,0
HMMPO3YS,3913569326868757,391356,UNITED STATES,Late Refund,"Refund process is very slow, not happy!",Negative,0
WYAW8KKG,4858722810930005,485872,UNITED STATES,Late Refund,Finally got my refund after multiple calls.,Negative,0
6C49IRYA,5025542583368744,502554,UNITED STATES,Billing Issue,Had to call multiple times for a simple billing issue!,Negative,0
WE39KA85,5495475406951375,549547,ITALY,Service Quality,"Very satisfied with the service, will recommend!",Positive,0
H14SRDDH,6706661551462826,670666,UNITED KINGDOM,Billing Issue,Had to call multiple times for a simple billing issue!,Negative,0
KH2AJWWN,6666664828250825,666666,UNITED STATES,No Issue,Customer support was helpful in resolving my concern.,Positive,0
53DWI3DG,5216969459180270,521696,UNITED STATES,No Issue,Customer support was helpful in resolving my concern.,Positive,0
LZJJEJIW,4739056069070249,473905,UNITED STATES,Customer Support Issue,"Long wait time for support, very frustrating!",Negative,0
X2BZ5U87,6594783932697045,659478,UNITED STATES,Billing Issue,Had to call multiple times for a simple billing issue!,Negative,0
IYWAJW0O,5237038800417815,523703,UNITED STATES,Billing Issue,"Billing discrepancy, support is not helping!",Negative,0
P3QZJQ0Z,5796813725541923,579681,UNITED STATES,Billing Issue,"Billing discrepancy, support is not helping!",Negative,0
1CSEXHMD,8153347138994890,815334,CHINA,Service Quality,Service was excellent and very professional.,Positive,0
D8FOJATI,4416352197058400,441635,UNITED STATES,Billing Issue,Had to call multiple times for a simple billing issue!,Negative,0
LX8F0XE0,7799939428015301,779993,UNITED STATES,No Issue,"No issues, smooth transactions every time.",Positive,0
F8L5H9U9,3631123813763912,363112,UNITED STATES,Late Refund,Still waiting for my refund after 2 weeks!,Negative,0
AGSI1FNB,4740898386827316,474089,UNITED STATES,Service Quality,Quality of service was not up to the mark!,Negative,0
6L1ANV6O,5626287971709888,562628,UNITED STATES,No Issue,"Great experience, very satisfied!",Positive,0
DQYDHYUL,5131292854710882,513129,FRANCE,Billing Issue,"Billing discrepancy, support is not helping!",Negative,0
XIU33G22,3043868456017074,304386,UNITED STATES,Late Refund,Still waiting for my refund after 2 weeks!,Negative,0
L7418WHZ,6449806472431265,644980,UNITED STATES,Service Quality,"Very satisfied with the service, will recommend!",Positive,0
UXADY7QO,4399403041013344,439940,UNITED STATES,Billing Issue,"Billing discrepancy, support is not helping!",Negative,0
FYYR4IK9,5103232485747829,510323,MEXICO,Billing Issue,"Incorrect amount charged, need a refund!",Negative,0
2UNVIL7P,4614502002940843,461450,UNITED STATES,Service Quality,Quality of service was not up to the mark!,Negative,0
SKY7M8RG,5525677490642332,552567,BRAZIL,Customer Support Issue,"Long wait time for support, very frustrating!",Negative,0
N414A984,6569204578924752,656920,UNITED STATES,No Issue,"No issues, smooth transactions every time.",Positive,0
T0MLCX1R,4757670722195048,475767,MEXICO,Billing Issue,Had to call multiple times for a simple billing issue!,Negative,0
9DX23JST,3836050284508360,383605,UNITED STATES,Late Refund,Still waiting for my refund after 2 weeks!,Negative,0
JJHRX31E,4498942009126025,449894,UNITED STATES,Billing Issue,Had to call multiple times for a simple billing issue!,Negative,0
O5UONQMC,3986344830509480,398634,UNITED STATES,No Issue,"Happy with the service, would recommend.",Positive,0
984E6SR2,5754270379880151,575427,UNITED KINGDOM,Customer Support Issue,Support team was responsive and helpful.,Positive,0
XQCRV4DF,5910584858376721,591058,CHINA,Billing Issue,"Incorrect amount charged, need a refund!",Negative,0
3Y24EJ54,4187065528274603,418706,UNITED STATES,Billing Issue,Had to call multiple times for a simple billing issue!,Negative,0
HOAL580Y,6392412416814782,639241,UNITED STATES,Service Quality,I'm disappointed with the overall experience!,Negative,0
RWZ88K55,4212610903595291,421261,UNITED STATES,No Issue,"Happy with the service, would recommend.",Positive,0
FERQH2DV,4484134085678626,448413,FRANCE,No Issue,"Everything went smoothly, highly recommended.",Positive,0
OO9KDQUM,3443318895077731,344331,UNITED STATES,Billing Issue,"Incorrect amount charged, need a refund!",Negative,0
R518RWGR,8117869707888394,811786,CHINA,Billing Issue,"Billing discrepancy, support is not helping!",Negative,0
16KBOMC0,5039117323926779,503911,UNITED STATES,Service Quality,Service was excellent and very professional.,Positive,0
Y1QL9KOJ,4702820042265795,470282,INDIA,No Issue,"No issues, smooth transactions every time.",Positive,0
OIZA2BSM,3703752085840512,370375,UNITED STATES,Customer Support Issue,Support team was responsive and helpful.,Positive,0
OT5SKH57,4471905441068675,447190,UNITED STATES,Late Refund,Still waiting for my refund after 2 weeks!,Negative,0
PQNI9VHY,4024800615995957,402480,UNITED STATES,Service Quality,Service was excellent and very professional.,Positive,0
779TYXMN,3049477084946521,304947,UNITED STATES,Late Refund,Finally got my refund after multiple calls.,Negative,0
U8N7VVK1,4239780520773701,423978,UNITED STATES,Customer Support Issue,"Long wait time for support, very frustrating!",Negative,0
0RSDMSYN,4869148433337300,486914,UNITED STATES,No Issue,"Great experience, very satisfied!",Positive,0
1OMK2IVC,1272627730475284,127262,SINGAPORE,Late Refund,"Refund process is very slow, not happy!",Negative,0
GGVCFZVL,5048660557333930,504866,UNITED STATES,Service Quality,Service was excellent and very professional.,Positive,0
BFXPMOWY,4565276277695421,456527,UNITED STATES,No Issue,"No issues, smooth transactions every time.",Positive,0
