CustomerID,CardNumber,BankName,CardBrand,CardType,IssuingCountry,TransactionAmount,ChargebackFlag,ChargebackReasonCode,TransactionDate
CUST9752,5512941901195897,"BOKF, NATIONAL ASSOCIATION",MASTERCARD,DEBIT,UNITED STATES,3618.34,No,,2025-01-22 19:10:30.203120
CUST3175,5056719930201406,UNKNOWN,EBT,DEBIT,UNITED STATES,624.96,No,,2025-01-21 19:10:30.203120
CUST8449,4506773938120871,GESA CREDIT UNION,VISA,CREDIT,UNITED STATES,4948.31,No,,2025-01-05 19:10:30.203120
CUST6228,4359285441879726,BOK FINANCIAL,VISA,DEBIT,UNITED STATES,2572.45,Yes,Fraud,2025-01-25 19:10:30.203120
CUST9187,4877913786385277,UNKNOWN,VISA,CREDIT,UNITED STATES,2676.25,Yes,Consumer Disputes,2025-01-28 19:10:30.203120
CUST8763,4022062475745142,"FIDELITY NATIONAL INFORMATION SERVICES, INC.",VISA,CREDIT,UNITED STATES,2422.02,No,,2025-01-28 19:10:30.203120
CUST1459,3577840488625048,UNKNOWN,JCB,DEBIT,JAPAN,277.85,No,,2025-01-14 19:10:30.203120
CUST4161,4378144826797388,BANK OF JAMESTOWN,VISA,DEBIT,UNITED STATES,1985.61,No,,2025-01-14 19:10:30.203120
CUST4421,5998890981285593,UNKNOWN,MAESTRO,DEBIT,GERMANY,3910.19,No,,2025-01-10 19:10:30.203120
CUST8863,5845461083679758,UNKNOWN,EBT,DEBIT,UNITED STATES,2173.62,No,,2025-01-16 19:10:30.203120
CUST7425,3712461528318610,AMERICAN EXPRESS US CONSUMER,AMERICAN EXPRESS,CREDIT,UNITED STATES,4200.17,No,,2025-01-17 19:10:30.203120
CUST8639,5837581050509703,UNKNOWN,CIRRUS,DEBIT,UNITED STATES,4645.22,No,,2025-01-09 19:10:30.203120
CUST1885,5028193707512896,UNKNOWN,EBT,DEBIT,UNITED STATES,3888.18,No,,2025-01-05 19:10:30.203120
CUST1883,4109839670231354,CONSOLIDATED COMMUNITY CREDIT UNION,VISA,CREDIT,UNITED STATES,3557.24,No,,2025-01-21 19:10:30.203120
CUST1851,4408725810728866,"MVB BANK, INC",VISA,CREDIT,UNITED STATES,1601.73,No,,2024-12-31 19:10:30.203120
CUST9475,3888802311204294,UNKNOWN,DINERS CLUB INTERNATIONAL,CREDIT,UNITED STATES,4707.99,No,,2025-01-12 19:10:30.203120
CUST8020,4305757409899572,"JIANGXI BANK CO., LTD.",VISA,CREDIT,CHINA,4367.97,No,,2025-01-28 19:10:30.203120
CUST4019,4369484204315098,UNKNOWN,VISA,CREDIT,UNITED STATES,953.48,No,,2025-01-01 19:10:30.203120
CUST3202,8127711625958429,UNKNOWN,CHINA UNION PAY,DEBIT,CHINA,391.59,No,,2025-01-29 19:10:30.203120
CUST2181,5041973628498417,UNKNOWN,EBT,DEBIT,UNITED STATES,1822.93,No,,2025-01-11 19:10:30.203120
CUST3680,3942466479858447,UNKNOWN,DINERS CLUB INTERNATIONAL,CREDIT,UNITED STATES,3393.83,No,,2025-01-16 19:10:30.203120
CUST1556,3856715332356897,UNKNOWN,DINERS CLUB INTERNATIONAL,CREDIT,UNITED STATES,4761.13,No,,2025-01-06 19:10:30.203120
CUST9890,4411448671811300,CENTRAL SOYA FEDERAL CREDIT UNION,VISA,CREDIT,UNITED STATES,484.1,No,,2025-01-05 19:10:30.203120
CUST6646,5863475608730763,UNKNOWN,EBT,DEBIT,UNITED STATES,3529.0,No,,2025-01-06 19:10:30.203120
CUST6558,4434136044898823,"ILLAWARRA CREDIT UNION, LTD.",VISA,DEBIT,AUSTRALIA,4609.27,No,,2025-01-15 19:10:30.203120
CUST2814,4378918837624832,"IDBI BANK, LTD.",VISA,DEBIT,INDIA,3337.23,No,,2025-01-10 19:10:30.203120
CUST7041,6550251018566436,UNKNOWN,ELO,CREDIT,BRAZIL,3328.76,No,,2025-01-06 19:10:30.203120
CUST3534,8167452457857696,UNKNOWN,CHINA UNION PAY,DEBIT,CHINA,2610.31,No,,2025-01-09 19:10:30.203120
CUST1402,5902219957424055,UNKNOWN,MAESTRO,DEBIT,INDIA,3977.93,No,,2025-01-28 19:10:30.203120
CUST4231,3905023971999392,UNKNOWN,DINERS CLUB INTERNATIONAL,CREDIT,UNITED STATES,3122.95,No,,2025-01-24 19:10:30.203120
CUST2613,3686894875969180,UNKNOWN,DINERS CLUB INTERNATIONAL,CREDIT,UNITED STATES,1335.12,No,,2025-01-07 19:10:30.203120
CUST7538,3994108327085641,UNKNOWN,DINERS CLUB INTERNATIONAL,CREDIT,UNITED STATES,2308.73,No,,2025-01-05 19:10:30.203120
CUST6453,5301258066673207,BARCLAYS BANK UK PLC,MASTERCARD,CREDIT,UNITED KINGDOM,4886.86,No,,2025-01-09 19:10:30.203120
CUST9859,3874560172440401,UNKNOWN,DINERS CLUB INTERNATIONAL,CREDIT,UNITED STATES,1176.01,No,,2025-01-05 19:10:30.203120
CUST5676,4200246930684444,HURON AREA EDUCATION FEDERAL CREDIT UNION,VISA,DEBIT,UNITED STATES,4590.88,No,,2025-01-25 19:10:30.203120
CUST9554,5272069622145729,STAR PROCESSING INC.,MASTERCARD,DEBIT,UNITED STATES,3329.22,No,,2024-12-31 19:10:30.203120
CUST5698,3560380274651059,UNKNOWN,JCB,CREDIT,JAPAN,1342.34,No,,2025-01-18 19:10:30.203120
CUST6891,6451250544311119,DISCOVER ISSUER,DISCOVER,CREDIT,UNITED STATES,1041.0,No,,2025-01-20 19:10:30.203120
CUST1115,8184072890932993,BANK OF BARODA,RUPAY,DEBIT,INDIA,2101.59,No,,2025-01-02 19:10:30.203120
CUST1435,4825325601168619,DEUTSCHER SPARKASSEN- UND GIROVERBAND,VISA,DEBIT,GERMANY,1120.55,No,,2025-01-24 19:10:30.203120
CUST8151,4445890665391630,UNKNOWN,VISA,CREDIT,FRANCE,476.04,No,,2025-01-26 19:10:30.203120
CUST8968,5518453866404426,BENCHMARK FEDERAL CREDIT UNION,MASTERCARD,DEBIT,UNITED STATES,2687.62,No,,2025-01-20 19:10:30.203120
CUST4015,3042220705632203,UNKNOWN,DINERS CLUB INTERNATIONAL,CREDIT,UNITED STATES,4650.69,No,,2025-01-30 19:10:30.203120
CUST3399,4432808528882675,"CITIBANK, N.A.",VISA,CREDIT,UNITED STATES,3678.48,No,,2025-01-18 19:10:30.203120
CUST3725,3953813984381033,UNKNOWN,DINERS CLUB INTERNATIONAL,CREDIT,UNITED STATES,1492.48,No,,2025-01-29 19:10:30.203120
CUST5206,5129877509138851,"BANK OF AMERICA, NATIONAL ASSOCIATION",MASTERCARD,DEBIT,UNITED STATES,89.37,No,,2025-01-12 19:10:30.203120
CUST3788,6564532970004670,DISCOVER ISSUER,DISCOVER,DEBIT,UNITED STATES,2683.0,No,,2025-01-26 19:10:30.203120
CUST3685,3858089460090290,UNKNOWN,DINERS CLUB INTERNATIONAL,CREDIT,UNITED STATES,1625.75,No,,2025-01-08 19:10:30.203120
CUST9491,5891527168214932,UNKNOWN,CIRRUS,DEBIT,UNITED STATES,489.96,No,,2025-01-21 19:10:30.203120
CUST8340,6773889909354234,BANK ZENIT,MAESTRO,DEBIT,RUSSIAN FEDERATION,704.02,No,,2025-01-28 19:10:30.203120
CUST8432,4941786889724921,CHARTWAY FEDERAL CREDIT UNION,VISA,DEBIT,UNITED STATES,3109.05,No,,2025-01-05 19:10:30.203120
CUST4437,6072923138193635,KANGRA CENTRAL CO-OPERATIVE BANK,RUPAY,DEBIT,INDIA,192.96,No,,2025-01-22 19:10:30.203120
CUST9532,5708530315473726,UNKNOWN,CIRRUS,DEBIT,UNITED STATES,653.5,No,,2025-01-25 19:10:30.203120
CUST7150,6501467590902746,DISCOVER ISSUER,DISCOVER,DEBIT,UNITED STATES,2374.76,No,,2025-01-25 19:10:30.203120
CUST3221,4498113705073493,UNKNOWN,VISA,DEBIT,UNITED STATES,4103.38,No,,2025-01-26 19:10:30.203120
CUST7633,6263663603164999,UNKNOWN,CHINA UNION PAY,DEBIT,CHINA,4143.54,No,,2025-01-19 19:10:30.203120
CUST7831,3639512804613939,UNKNOWN,DINERS CLUB INTERNATIONAL,CREDIT,UNITED STATES,1048.0,No,,2025-01-30 19:10:30.203120
CUST4924,4386099984614461,INSTITUTION FOR SAVINGS IN NEWBURYPORT AND ITS VICINITY,VISA,DEBIT,UNITED STATES,4809.35,No,,2025-01-27 19:10:30.203120
CUST9900,5315425317000675,NEXI PAYMENTS SPA,MASTERCARD,CREDIT,ITALY,1818.71,No,,2024-12-31 19:10:30.203120
CUST8859,3888572473021951,UNKNOWN,DINERS CLUB INTERNATIONAL,CREDIT,UNITED STATES,460.3,No,,2025-01-04 19:10:30.203120
CUST2097,5537323614101353,SUTTON BANK,MASTERCARD,DEBIT,UNITED STATES,4814.8,No,,2024-12-31 19:10:30.203120
CUST9154,4337874666120717,"YES BANK, LTD.",VISA,CREDIT,INDIA,4043.69,No,,2025-01-11 19:10:30.203120
CUST1368,8181740574764288,UNKNOWN,RUPAY,DEBIT,INDIA,1590.8,No,,2025-01-14 19:10:30.203120
CUST2908,5541612692245146,LANDESBANK HESSEN-THURINGEN GIROZENTRALE,MASTERCARD,CREDIT,GERMANY,1501.26,No,,2025-01-01 19:10:30.203120
CUST3201,4142375025242939,"TBBK CARD SERVICES, INC.",VISA,DEBIT,UNITED STATES,2485.88,No,,2025-01-06 19:10:30.203120
CUST8877,4148984315730186,CHESSIE FEDERAL CREDIT UNION,VISA,DEBIT,UNITED STATES,3875.22,No,,2025-01-16 19:10:30.203120
CUST4071,4060007881873727,METROPOLITAN COMMERCIAL BANK,VISA,DEBIT,UNITED STATES,1052.63,No,,2025-01-18 19:10:30.203120
CUST5338,4029318425413185,UNIVERSITY FIRST FEDERAL CREDIT UNION,VISA,CREDIT,UNITED STATES,262.42,No,,2025-01-08 19:10:30.203120
CUST5372,3533858161838577,UNKNOWN,JCB,DEBIT,JAPAN,4257.74,No,,2025-01-27 19:10:30.203120
CUST3256,6803401096866006,UNKNOWN,GIROCARD,DEBIT,GERMANY,2874.96,No,,2025-01-22 19:10:30.203120
CUST4859,3721848358607087,AMERICAN EXPRESS US CONSUMER,AMERICAN EXPRESS,CREDIT,UNITED STATES,310.51,No,,2025-01-11 19:10:30.203120
CUST3319,5836969549513236,UNKNOWN,EBT,DEBIT,UNITED STATES,70.35,No,,2025-01-08 19:10:30.203120
CUST8897,5026634406676326,UNKNOWN,EBT,DEBIT,UNITED STATES,4788.81,No,,2025-01-18 19:10:30.203120
CUST5021,4726008175819512,"WELLS FARGO BANK, N.A.",VISA,CREDIT,UNITED STATES,2459.19,No,,2025-01-26 19:10:30.203120
CUST3939,4480266520585095,PREMIERBANK,VISA,DEBIT,UNITED STATES,209.11,No,,2024-12-31 19:10:30.203120
CUST6705,5484313167285484,SBERBANK OF RUSSIA,MASTERCARD,CREDIT,RUSSIAN FEDERATION,574.52,No,,2025-01-26 19:10:30.203120
CUST1465,3738914953939912,AMERICAN EXPRESS US CONSUMER,AMERICAN EXPRESS,CREDIT,UNITED STATES,1040.08,No,,2025-01-24 19:10:30.203120
CUST8109,5147171084681790,"FISERV SOLUTIONS, LLC",MASTERCARD,DEBIT,UNITED STATES,4809.76,No,,2025-01-10 19:10:30.203120
CUST5730,3555705369842323,UNKNOWN,JCB,CREDIT,JAPAN,1152.81,No,,2025-01-04 19:10:30.203120
CUST3530,4348193096596398,"WELLS FARGO BANK, N.A.",VISA,CREDIT,UNITED STATES,1621.72,No,,2025-01-18 19:10:30.203120
CUST8647,3951708883387610,UNKNOWN,DINERS CLUB INTERNATIONAL,CREDIT,UNITED STATES,4998.35,No,,2025-01-15 19:10:30.203120
CUST8670,3708969526765231,UNKNOWN,AMERICAN EXPRESS,CREDIT,UNITED STATES,4912.62,No,,2025-01-16 19:10:30.203120
CUST1678,3943764035455957,UNKNOWN,DINERS CLUB INTERNATIONAL,CREDIT,UNITED STATES,2039.68,Yes,Fraud,2025-01-06 19:10:30.203120
CUST4365,6791702150510170,"REVOLUT, LTD.",MAESTRO,DEBIT,UNITED KINGDOM,129.05,No,,2025-01-21 19:10:30.203120
CUST9317,5257684616781393,"SBI CARDS AND PAYMENT SERVICES, LTD.",MASTERCARD,CREDIT,INDIA,1263.44,No,,2025-01-15 19:10:30.203120
CUST5217,3551893294027955,UNKNOWN,JCB,CREDIT,JAPAN,1636.8,No,,2025-01-20 19:10:30.203120
CUST5725,4180199398941596,"ICBA BANCARD, INC.",VISA,DEBIT,UNITED STATES,2843.97,No,,2025-01-10 19:10:30.203120
CUST6672,5373929242595194,PAYNETICS AD,MASTERCARD,DEBIT,UNITED KINGDOM,4295.37,No,,2025-01-04 19:10:30.203120
CUST9027,3903872830381378,UNKNOWN,DINERS CLUB INTERNATIONAL,CREDIT,UNITED STATES,1038.95,No,,2025-01-13 19:10:30.203120
CUST3321,8145412878265508,UNKNOWN,CHINA UNION PAY,DEBIT,CHINA,3672.89,No,,2025-01-27 19:10:30.203120
CUST5055,4202078538177726,FRONT ROYAL FEDERAL CREDIT UNION,VISA,CREDIT,UNITED STATES,1152.69,No,,2025-01-25 19:10:30.203120
CUST1441,5960600506474633,UNKNOWN,MAESTRO,DEBIT,CHINA,4165.06,No,,2025-01-07 19:10:30.203120
CUST9290,4358832539544786,MONEYGRAM ACCOUNT NOW ISSUED BY OKLAHOMA STATE BANK,VISA,DEBIT,UNITED STATES,1328.92,No,,2025-01-29 19:10:30.203120
CUST2335,4181446689315366,ADDITION FINANCIAL CREDIT UNION,VISA,DEBIT,UNITED STATES,3304.69,No,,2025-01-22 19:10:30.203120
CUST8658,5907470024612933,UNKNOWN,MAESTRO,DEBIT,GERMANY,3383.39,No,,2025-01-16 19:10:30.203120
CUST5495,4570585904748245,"THE BANK OF FUKUOKA, LTD.",VISA,CREDIT,JAPAN,253.33,No,,2025-01-16 19:10:30.203120
CUST7649,6236116103936044,GUANGDONG HUAXING BANK,CHINA UNION PAY,DEBIT,CHINA,3845.9,No,,2025-01-15 19:10:30.203120
CUST3874,5662563673312546,UNKNOWN,EBT,DEBIT,UNITED STATES,4946.62,No,,2025-01-09 19:10:30.203120
CUST9690,6070886654000026,JANAKALYAN SAHAKARI BANK,RUPAY,DEBIT,INDIA,2972.65,Yes,Fraud,2025-01-27 19:10:30.203120
CUST2035,3872158139603930,UNKNOWN,DINERS CLUB INTERNATIONAL,CREDIT,UNITED STATES,2468.36,No,,2025-01-08 19:10:30.203120
CUST5816,4922403702510202,"THE CHUGIN CARD COMPANY, LIMITED.",VISA,CREDIT,JAPAN,2172.05,Yes,Fraud,2025-01-30 19:10:30.203120
CUST2576,6467599513798595,DISCOVER ISSUER,DISCOVER,CREDIT,UNITED STATES,1500.4,No,,2025-01-25 19:10:30.203120
CUST4892,8133981582271735,UNKNOWN,CHINA UNION PAY,DEBIT,CHINA,1239.22,No,,2025-01-06 19:10:30.203120
CUST9803,4709947583459733,UNKNOWN,VISA,CREDIT,UNITED STATES,2152.88,No,,2025-01-23 19:10:30.203120
CUST7846,6485192297846336,DISCOVER ISSUER,DISCOVER,CREDIT,UNITED STATES,4052.87,No,,2025-01-28 19:10:30.203120
CUST3353,4116497015835967,PJSC MTS-BANK,VISA,DEBIT,RUSSIAN FEDERATION,838.94,Yes,Authorization,2025-01-26 19:10:30.203120
CUST9096,4092812098211448,"AFINZ INSTITUICAO DE PAGAMENTO, S.A.",VISA,CREDIT,BRAZIL,4250.22,No,,2025-01-14 19:10:30.203120
CUST8120,4257583887510339,"PATHWARD, N.A.",VISA,DEBIT,UNITED STATES,379.66,No,,2025-01-05 19:10:30.203120
CUST1452,5092614861673192,LINX PAY MEIOS DE PAGAMENTO LTDA,ELO,CREDIT,BRAZIL,462.7,No,,2025-01-07 19:10:30.203120
CUST7946,5817849418218899,BANQUE FEDERATIVE DU CREDIT MUTUEL (BFCM),MAESTRO,DEBIT,FRANCE,3128.49,No,,2025-01-02 19:10:30.203120
CUST5591,3873318272523839,UNKNOWN,DINERS CLUB INTERNATIONAL,CREDIT,UNITED STATES,1456.32,No,,2025-01-13 19:10:30.203120
CUST5344,5675698072043267,UNKNOWN,CIRRUS,DEBIT,UNITED STATES,1503.38,No,,2025-01-09 19:10:30.203120
CUST7112,8117457863402772,UNKNOWN,CHINA UNION PAY,DEBIT,CHINA,121.54,No,,2025-01-03 19:10:30.203120
CUST6422,5574050364516122,CITIBANK EUROPE PUBLIC LIMITED COMPANY,MASTERCARD,DEBIT,UNITED KINGDOM,1725.44,No,,2025-01-01 19:10:30.203120
CUST5148,4152411376349457,"AMERICAN SAVINGS BANK, FSB",VISA,DEBIT,UNITED STATES,4206.09,No,,2025-01-18 19:10:30.203120
CUST6382,8104004338456797,UNKNOWN,CHINA UNION PAY,DEBIT,CHINA,2024.45,No,,2025-01-10 19:10:30.203120
CUST9271,6754898322953381,UNKNOWN,MAESTRO,DEBIT,UNITED KINGDOM,201.72,No,,2025-01-25 19:10:30.203120
CUST9428,3440899442251091,UNKNOWN,AMERICAN EXPRESS,CREDIT,UNITED STATES,2931.23,No,,2025-01-25 19:10:30.203120
CUST8419,3843416163925990,UNKNOWN,DINERS CLUB INTERNATIONAL,CREDIT,UNITED STATES,198.94,No,,2025-01-07 19:10:30.203120
CUST4254,5280282472567262,RBL BANK LTD.,MASTERCARD,CREDIT,INDIA,1627.15,No,,2025-01-09 19:10:30.203120
CUST8666,3679335119503723,UNKNOWN,DINERS CLUB INTERNATIONAL,CREDIT,UNITED STATES,1231.62,No,,2025-01-17 19:10:30.203120
CUST8243,5559018976026295,"J P MORGAN EUROPE, LTD.",MASTERCARD,CREDIT,UNITED KINGDOM,2055.06,No,,2025-01-23 19:10:30.203120
CUST6205,6409346603621649,UNKNOWN,EBT,DEBIT,UNITED STATES,424.71,No,,2025-01-20 19:10:30.203120
CUST6947,4867806392833858,MNB BANK,VISA,DEBIT,UNITED STATES,215.01,No,,2025-01-28 19:10:30.203120
CUST4439,5219473417036142,INDIAN BANK,MASTERCARD,DEBIT,INDIA,2384.21,No,,2025-01-20 19:10:30.203120
CUST8969,4638482189460515,FIRST NATIONAL BANK OF OMAHA,VISA,CREDIT,UNITED STATES,511.2,No,,2025-01-17 19:10:30.203120
CUST1353,5348152317196370,SYNCHRONY BANK,MASTERCARD,CREDIT,UNITED STATES,3609.28,No,,2025-01-21 19:10:30.203120
CUST3792,3825256544371166,UNKNOWN,DINERS CLUB INTERNATIONAL,CREDIT,UNITED STATES,3628.01,No,,2025-01-27 19:10:30.203120
CUST1872,2230643182825909,ACG INSTITUICAO DE PAGAMENTO S.A,MASTERCARD,CREDIT,BRAZIL,600.97,No,,2025-01-16 19:10:30.203120
CUST9903,3652094160971428,UNKNOWN,DINERS CLUB INTERNATIONAL,CREDIT,PAKISTAN,2540.3,Yes,Compliance Issues,2025-01-18 19:10:30.203120
CUST6432,5346488121424317,"IDT FINANCIAL SERVICES, LTD.",MASTERCARD,DEBIT,BELGIUM,2405.02,No,,2025-01-01 19:10:30.203120
CUST1675,8128477465614292,UNKNOWN,CHINA UNION PAY,DEBIT,CHINA,1892.1,No,,2025-01-12 19:10:30.203120
CUST8142,3455456455050999,UNKNOWN,AMERICAN EXPRESS,CREDIT,UNITED STATES,2218.62,No,,2025-01-18 19:10:30.203120
CUST1355,3641933600697244,UNKNOWN,DINERS CLUB INTERNATIONAL,CREDIT,UNITED KINGDOM,3178.05,No,,2025-01-25 19:10:30.203120
CUST9154,6558438846055182,DISCOVER ISSUER,DISCOVER,CREDIT,UNITED STATES,1011.27,No,,2025-01-20 19:10:30.203120
CUST5184,8119355401530374,UNKNOWN,CHINA UNION PAY,DEBIT,CHINA,4895.14,No,,2025-01-01 19:10:30.203120
CUST8703,3533610583032228,UNKNOWN,JCB,DEBIT,JAPAN,730.83,No,,2025-01-08 19:10:30.203120
CUST8757,4034411881353000,UNKNOWN,VISA,CREDIT,UNITED STATES,1574.1,No,,2025-01-08 19:10:30.203120
CUST6778,4546757016037325,JEFFERSON FINANCIAL FEDERAL CREDIT UNION,VISA,DEBIT,UNITED STATES,3864.28,No,,2025-01-26 19:10:30.203120
CUST7974,4673631992100770,"JPMORGAN CHASE BANK, N.A.",VISA,CREDIT,UNITED STATES,899.75,No,,2024-12-31 19:10:30.203120
CUST3797,3788617797096680,AMERICAN EXPRESS US CONSUMER,AMERICAN EXPRESS,CREDIT,UNITED STATES,4233.97,No,,2025-01-30 19:10:30.203120
CUST4911,4114819142265855,CARD SERVICES FOR CREDIT UNIONS,VISA,CREDIT,UNITED STATES,4485.38,No,,2025-01-15 19:10:30.203120
CUST6315,8116001565400594,UNKNOWN,CHINA UNION PAY,DEBIT,CHINA,1420.42,No,,2025-01-25 19:10:30.203120
CUST7250,3036297706343164,UNKNOWN,DINERS CLUB INTERNATIONAL,CREDIT,UNITED STATES,3578.82,No,,2025-01-23 19:10:30.203120
CUST7478,6225264228405191,"PING AN BANK COMPANY, LTD.",CHINA UNION PAY,CREDIT,CHINA,3255.93,No,,2025-01-09 19:10:30.203120
CUST1981,6028653478586031,UNKNOWN,EBT,DEBIT,UNITED STATES,4966.63,No,,2025-01-19 19:10:30.203120
CUST5347,6471629424854942,DISCOVER ISSUER,DISCOVER,CREDIT,UNITED STATES,4814.9,No,,2025-01-23 19:10:30.203120
CUST6599,4458490036118618,UNKNOWN,VISA,CREDIT,UNITED STATES,4160.97,No,,2025-01-14 19:10:30.203120
CUST9046,1185418076910693,AERTICKET GMBH,UATP,CREDIT,GERMANY,2041.29,No,,2025-01-04 19:10:30.203120
CUST4578,4456483813995977,MEMBERSOURCE CREDIT UNION,VISA,CREDIT,UNITED STATES,2976.98,No,,2025-01-18 19:10:30.203120
CUST5782,3870085502865548,UNKNOWN,DINERS CLUB INTERNATIONAL,CREDIT,UNITED STATES,2141.56,No,,2025-01-04 19:10:30.203120
CUST2656,3056400092586369,UNKNOWN,DINERS CLUB INTERNATIONAL,CREDIT,UNITED STATES,822.53,No,,2025-01-19 19:10:30.203120
CUST4452,5060671177980041,UNKNOWN,EBT,DEBIT,UNITED STATES,2142.44,No,,2025-01-15 19:10:30.203120
CUST4102,4226900831509980,"JPMORGAN CHASE BANK, N.A.",VISA,CREDIT,UNITED STATES,1610.44,No,,2025-01-07 19:10:30.203120
CUST7040,5612384102097034,"CREDIT AGRICOLE, S.A.",MAESTRO,DEBIT,FRANCE,2803.72,No,,2025-01-15 19:10:30.203120
CUST7507,3583512869684034,UNKNOWN,JCB,CREDIT,JAPAN,3000.99,No,,2025-01-24 19:10:30.203120
CUST5651,6474815671394006,DISCOVER ISSUER,DISCOVER,CREDIT,UNITED STATES,2258.8,No,,2025-01-27 19:10:30.203120
CUST5862,4452515518176967,LBS FINANCIAL CREDIT UNION,VISA,CREDIT,UNITED STATES,4977.37,Yes,Compliance Issues,2025-01-25 19:10:30.203120
CUST3356,4494654529711775,THE GOLDEN 1 CREDIT UNION,VISA,DEBIT,UNITED STATES,478.76,No,,2025-01-17 19:10:30.203120
CUST5994,6808406199622693,UNKNOWN,GIROCARD,DEBIT,GERMANY,484.81,No,,2025-01-30 19:10:30.203120
CUST9390,5535448821288355,"WEX EUROPE UK, LTD.",MASTERCARD,CREDIT,UNITED KINGDOM,2057.24,No,,2025-01-24 19:10:30.203120
CUST8999,3556041211590727,UNKNOWN,JCB,CREDIT,JAPAN,3118.72,No,,2024-12-31 19:10:30.203120
CUST3742,4432148174647470,"INTEGRA BANK, N.A.",VISA,DEBIT,UNITED STATES,4995.89,No,,2025-01-17 19:10:30.203120
CUST1929,4600046918362412,"WELLS FARGO BANK, N.A.",VISA,DEBIT,UNITED STATES,2904.07,No,,2025-01-01 19:10:30.203120
CUST9623,4491770059158830,FIRST NATIONAL BANK OF OMAHA,VISA,CREDIT,UNITED STATES,110.25,No,,2025-01-04 19:10:30.203120
CUST9376,6561740232365788,DISCOVER ISSUER,DISCOVER,DEBIT,UNITED STATES,4852.08,No,,2025-01-08 19:10:30.203120
CUST6829,5967286029683053,UNKNOWN,MAESTRO,DEBIT,CHINA,1163.35,No,,2025-01-10 19:10:30.203120
CUST4002,4663705194131375,FIRST INTERNET BANK OF INDIANA,VISA,CREDIT,UNITED STATES,3602.81,No,,2025-01-13 19:10:30.203120
CUST6423,5216640844719356,AIRPLUS INTERNATIONAL GMBH,MASTERCARD,CREDIT,UNITED KINGDOM,3080.24,No,,2025-01-29 19:10:30.203120
CUST9923,5745093448313277,UNKNOWN,CIRRUS,DEBIT,UNITED STATES,1062.15,No,,2025-01-07 19:10:30.203120
CUST9946,3479891127874084,UNKNOWN,AMERICAN EXPRESS,CREDIT,UNITED STATES,414.04,No,,2025-01-15 19:10:30.203120
CUST3790,5772000262712452,UNKNOWN,EBT,DEBIT,UNITED STATES,389.73,No,,2025-01-02 19:10:30.203120
CUST2492,5465247609302134,"MOBILINK MICROFINANCE BANK, LTD.",MASTERCARD,DEBIT,PAKISTAN,2389.32,No,,2025-01-15 19:10:30.203120
CUST4530,3345892938389975,UNKNOWN,JCB,CREDIT,JAPAN,4214.55,No,,2025-01-25 19:10:30.203120
CUST4985,6100928371219479,UNKNOWN,EBT,DEBIT,UNITED STATES,1989.29,No,,2025-01-28 19:10:30.203120
CUST5545,4943077255955648,HYDE PARK BANK AND TRUST COMPANY,VISA,DEBIT,UNITED STATES,4592.48,No,,2025-01-20 19:10:30.203120
CUST7585,5445828857861057,FORUM CREDIT UNION,MASTERCARD,DEBIT,UNITED STATES,4260.32,No,,2025-01-29 19:10:30.203120
CUST1850,6516674168040839,BANCO BRADESCO SA,ELO,CREDIT,BRAZIL,670.88,No,,2025-01-03 19:10:30.203120
CUST6142,3635665457525085,UNKNOWN,DINERS CLUB INTERNATIONAL,CREDIT,SINGAPORE,928.74,No,,2025-01-11 19:10:30.203120
CUST3099,6759244461986708,NATIONAL WESTMINSTER BANK PLC,MAESTRO,DEBIT,UNITED KINGDOM,1179.02,No,,2025-01-04 19:10:30.203120
CUST9546,8188978044088009,YES BANK,RUPAY,DEBIT,INDIA,2247.11,No,,2025-01-06 19:10:30.203120
CUST3087,5997237680263967,UNKNOWN,MAESTRO,DEBIT,CHINA,1921.01,No,,2025-01-03 19:10:30.203120
CUST6418,8146490246360561,UNKNOWN,CHINA UNION PAY,DEBIT,CHINA,3219.15,No,,2025-01-24 19:10:30.203120
CUST9502,5720218624823628,UNKNOWN,CIRRUS,DEBIT,UNITED STATES,1906.68,No,,2025-01-06 19:10:30.203120
CUST3976,3908896738222169,UNKNOWN,DINERS CLUB INTERNATIONAL,CREDIT,UNITED STATES,1245.38,No,,2025-01-12 19:10:30.203120
CUST5748,3649261633960579,UNKNOWN,DINERS CLUB INTERNATIONAL,CREDIT,UNITED STATES,2690.03,No,,2025-01-11 19:10:30.203120
CUST7190,3586855226602562,UNKNOWN,JCB,CREDIT,JAPAN,3647.82,No,,2025-01-07 19:10:30.203120
CUST2995,6423464970478205,UNKNOWN,EBT,DEBIT,UNITED STATES,2105.48,No,,2025-01-22 19:10:30.203120
CUST4195,5067044138262410,"BANCO BRADESCO, S.A.",ELO,CREDIT,BRAZIL,941.84,No,,2025-01-25 19:10:30.203120
CUST2954,5048179960803370,UNKNOWN,MAESTRO,DEBIT,UNITED STATES,2862.19,No,,2025-01-23 19:10:30.203120
CUST1650,4829095348880096,UNKNOWN,VISA,CREDIT,UNITED STATES,2447.96,No,,2025-01-21 19:10:30.203120
CUST2915,3881076342453881,UNKNOWN,DINERS CLUB INTERNATIONAL,CREDIT,UNITED STATES,2865.23,No,,2025-01-20 19:10:30.203120
CUST8532,5049273430581669,"CITIBANK USA, N.A.",EBT,DEBIT,UNITED STATES,4904.99,No,,2025-01-14 19:10:30.203120
